problem,length,solver,run,fitness,evaluations
NearestNeighborNK,200,1+(Lambda Lambda),23,0.930511,43466558
NearestNeighborNK,200,1+(Lambda Lambda),24,0.934845,40200793
NearestNeighborNK,200,1+(Lambda Lambda),25,0.937195,89501570
NearestNeighborNK,200,1+(Lambda Lambda),26,0.931183,99572538
NearestNeighborNK,200,1+(Lambda Lambda),27,0.933411,77850442
NearestNeighborNK,200,1+(Lambda Lambda),28,0.935516,73812951
NearestNeighborNK,200,1+(Lambda Lambda),29,0.923294,81684937
NearestNeighborNK,200,1+(Lambda Lambda),30,0.929611,61294342
NearestNeighborNK,200,1+(Lambda Lambda),31,0.941559,80903425
NearestNeighborNK,200,1+(Lambda Lambda),32,0.943954,68797641
NearestNeighborNK,200,1+(Lambda Lambda),33,0.933197,46881100
NearestNeighborNK,200,1+(Lambda Lambda),34,0.953232,94702397
NearestNeighborNK,200,1+(Lambda Lambda),35,0.940994,55376719
NearestNeighborNK,200,1+(Lambda Lambda),36,0.926895,84064652
NearestNeighborNK,200,1+(Lambda Lambda),37,0.946686,32963949
NearestNeighborNK,200,1+(Lambda Lambda),38,0.942886,38366070
NearestNeighborNK,200,1+(Lambda Lambda),39,0.937164,71546369
NearestNeighborNK,200,1+(Lambda Lambda),40,0.940582,58137144
NearestNeighborNK,200,1+(Lambda Lambda),41,0.952759,18717890
NearestNeighborNK,200,1+(Lambda Lambda),42,0.92836,25054996
NearestNeighborNK,200,1+(Lambda Lambda),43,0.93042,57083562
NearestNeighborNK,200,1+(Lambda Lambda),44,0.93718,59387787
NearestNeighborNK,200,1+(Lambda Lambda),45,0.940903,19545409
NearestNeighborNK,200,1+(Lambda Lambda),46,0.933914,46500288
NearestNeighborNK,200,1+(Lambda Lambda),47,0.943832,53536814
NearestNeighborNK,200,1+(Lambda Lambda),48,0.9487,22592931
NearestNeighborNK,200,1+(Lambda Lambda),49,0.935104,49929067
NearestNeighborNK,200,1+(Lambda Lambda),50,0.940475,22503963
NearestNeighborNK,200,1+(Lambda Lambda),51,0.937683,43746706
NearestNeighborNK,200,1+(Lambda Lambda),52,0.934647,35573335
NearestNeighborNK,200,1+(Lambda Lambda),53,0.937531,76640398
NearestNeighborNK,200,1+(Lambda Lambda),54,0.92627,61442957
NearestNeighborNK,200,1+(Lambda Lambda),55,0.916367,44414185
NearestNeighborNK,200,1+(Lambda Lambda),56,0.941772,56072012
NearestNeighborNK,200,1+(Lambda Lambda),57,0.939163,91740191
NearestNeighborNK,200,1+(Lambda Lambda),58,0.936722,97805473
NearestNeighborNK,200,1+(Lambda Lambda),59,0.935516,29184230
NearestNeighborNK,200,1+(Lambda Lambda),60,0.930664,27249308
NearestNeighborNK,200,1+(Lambda Lambda),61,0.942108,16583271
NearestNeighborNK,200,1+(Lambda Lambda),62,0.923172,43149809
NearestNeighborNK,200,1+(Lambda Lambda),63,0.93927,27717490
NearestNeighborNK,200,1+(Lambda Lambda),64,0.940445,16373350
NearestNeighborNK,200,1+(Lambda Lambda),65,0.945557,32823086
NearestNeighborNK,200,1+(Lambda Lambda),66,0.936157,52405395
NearestNeighborNK,200,1+(Lambda Lambda),67,0.934677,35665193
NearestNeighborNK,200,1+(Lambda Lambda),68,0.942596,30748346
NearestNeighborNK,200,1+(Lambda Lambda),69,0.938004,63142389
NearestNeighborNK,200,1+(Lambda Lambda),70,0.941879,94090976
NearestNeighborNK,200,1+(Lambda Lambda),71,0.929443,94110470
NearestNeighborNK,200,1+(Lambda Lambda),72,0.939163,25350880
NearestNeighborNK,200,1+(Lambda Lambda),73,0.921097,61772326
NearestNeighborNK,200,1+(Lambda Lambda),74,0.932739,79743807
NearestNeighborNK,200,1+(Lambda Lambda),75,0.929703,74108289
NearestNeighborNK,200,1+(Lambda Lambda),76,0.944489,74618771
NearestNeighborNK,200,1+(Lambda Lambda),77,0.938766,47463110
NearestNeighborNK,200,1+(Lambda Lambda),78,0.92569,43374370
NearestNeighborNK,200,1+(Lambda Lambda),79,0.940628,52308616
NearestNeighborNK,200,1+(Lambda Lambda),80,0.937515,78844263
NearestNeighborNK,200,1+(Lambda Lambda),81,0.945084,17678269
NearestNeighborNK,200,1+(Lambda Lambda),82,0.94368,39823727
NearestNeighborNK,200,1+(Lambda Lambda),83,0.934097,81090046
NearestNeighborNK,200,1+(Lambda Lambda),84,0.941513,906163
NearestNeighborNK,200,1+(Lambda Lambda),85,0.934723,68208662
NearestNeighborNK,200,1+(Lambda Lambda),86,0.943787,81356250
NearestNeighborNK,200,1+(Lambda Lambda),87,0.933533,68177523
NearestNeighborNK,200,1+(Lambda Lambda),88,0.929077,40001737
NearestNeighborNK,200,1+(Lambda Lambda),89,0.929337,30943716
NearestNeighborNK,200,1+(Lambda Lambda),90,0.937378,20693867
NearestNeighborNK,200,1+(Lambda Lambda),91,0.939774,15113978
NearestNeighborNK,200,1+(Lambda Lambda),92,0.937881,74798965
NearestNeighborNK,200,1+(Lambda Lambda),93,0.932465,48786910
NearestNeighborNK,200,1+(Lambda Lambda),94,0.938705,12039631
NearestNeighborNK,200,1+(Lambda Lambda),95,0.942413,38194432
NearestNeighborNK,200,1+(Lambda Lambda),96,0.937698,41372599
NearestNeighborNK,200,1+(Lambda Lambda),97,0.93013,78875047
NearestNeighborNK,200,1+(Lambda Lambda),98,0.933258,36111296
NearestNeighborNK,200,1+(Lambda Lambda),99,0.953842,17755794
NearestNeighborNK,200,LTGA,0,1,6701420
NearestNeighborNK,200,LTGA,1,1,7330251
NearestNeighborNK,200,LTGA,2,1,6644148
NearestNeighborNK,200,LTGA,3,1,5569474
NearestNeighborNK,200,LTGA,4,1,6376556
NearestNeighborNK,200,LTGA,5,1,8401480
NearestNeighborNK,200,LTGA,6,1,6480982
NearestNeighborNK,200,LTGA,7,1,5962686
NearestNeighborNK,200,LTGA,8,1,7834091
NearestNeighborNK,200,LTGA,9,1,6486417
NearestNeighborNK,200,LTGA,10,1,7646365
NearestNeighborNK,200,LTGA,11,1,5582376
NearestNeighborNK,200,LTGA,12,1,6757569
NearestNeighborNK,200,LTGA,13,1,6377795
NearestNeighborNK,200,LTGA,14,1,6203724
NearestNeighborNK,200,LTGA,15,1,5430656
NearestNeighborNK,200,LTGA,16,1,6565137
NearestNeighborNK,200,LTGA,17,1,6599226
NearestNeighborNK,200,LTGA,18,1,6445843
NearestNeighborNK,200,LTGA,19,1,6022727
NearestNeighborNK,200,LTGA,20,1,6389760
NearestNeighborNK,200,LTGA,21,1,5460670
NearestNeighborNK,200,LTGA,22,1,6212432
NearestNeighborNK,200,LTGA,23,1,6479909
NearestNeighborNK,200,LTGA,24,1,6532242
NearestNeighborNK,200,LTGA,25,1,5699166
NearestNeighborNK,200,LTGA,26,1,6815374
NearestNeighborNK,200,LTGA,27,1,5620692
NearestNeighborNK,200,LTGA,28,1,6204806
NearestNeighborNK,200,LTGA,29,1,5679501
NearestNeighborNK,200,LTGA,30,1,6401258
NearestNeighborNK,200,LTGA,31,1,6641179
NearestNeighborNK,200,LTGA,32,1,5709029
NearestNeighborNK,200,LTGA,33,1,5728754
NearestNeighborNK,200,LTGA,34,1,6481551
NearestNeighborNK,200,LTGA,35,1,6245187
NearestNeighborNK,200,LTGA,36,1,6460834
NearestNeighborNK,200,LTGA,37,1,7367710
NearestNeighborNK,200,LTGA,38,1,6516035
NearestNeighborNK,200,LTGA,39,1,5634367
NearestNeighborNK,200,LTGA,40,1,6469200
NearestNeighborNK,200,LTGA,41,1,7813936
NearestNeighborNK,200,LTGA,42,1,6682935
NearestNeighborNK,200,LTGA,43,1,6166058
NearestNeighborNK,200,LTGA,44,1,6652080
NearestNeighborNK,200,LTGA,45,1,7874360
NearestNeighborNK,200,LTGA,46,1,6428271
NearestNeighborNK,200,LTGA,47,1,6464720
NearestNeighborNK,200,LTGA,48,1,7525398
NearestNeighborNK,200,LTGA,49,1,6683585
NearestNeighborNK,200,LTGA,50,1,7479641
NearestNeighborNK,200,LTGA,51,1,5694521
NearestNeighborNK,200,LTGA,52,1,6709161
NearestNeighborNK,200,LTGA,53,1,5944914
NearestNeighborNK,200,LTGA,54,1,5646290
NearestNeighborNK,200,LTGA,55,1,6126220
NearestNeighborNK,200,LTGA,56,1,5478972
NearestNeighborNK,200,LTGA,57,1,7335512
NearestNeighborNK,200,LTGA,58,1,6639656
NearestNeighborNK,200,LTGA,59,1,6445712
NearestNeighborNK,200,LTGA,60,1,6630849
NearestNeighborNK,200,LTGA,61,1,6516527
NearestNeighborNK,200,LTGA,62,1,5763528
NearestNeighborNK,200,LTGA,63,1,6237875
NearestNeighborNK,200,LTGA,64,1,6700273
NearestNeighborNK,200,LTGA,65,1,7486674
NearestNeighborNK,200,LTGA,66,1,6713815
NearestNeighborNK,200,LTGA,67,1,6737572
NearestNeighborNK,200,LTGA,68,1,6526600
NearestNeighborNK,200,LTGA,69,1,6271096
NearestNeighborNK,200,LTGA,70,1,5793459
NearestNeighborNK,200,LTGA,71,1,6562724
NearestNeighborNK,200,LTGA,72,1,7007538
NearestNeighborNK,200,LTGA,73,1,6019696
NearestNeighborNK,200,LTGA,74,1,6051701
NearestNeighborNK,200,LTGA,75,1,6528387
NearestNeighborNK,200,LTGA,76,1,6698460
NearestNeighborNK,200,LTGA,77,1,6744235
NearestNeighborNK,200,LTGA,78,1,6736502
NearestNeighborNK,200,LTGA,79,1,6695635
NearestNeighborNK,200,LTGA,80,1,6723733
NearestNeighborNK,200,LTGA,81,1,6565110
NearestNeighborNK,200,LTGA,82,1,7272101
NearestNeighborNK,200,LTGA,83,1,6623554
NearestNeighborNK,200,LTGA,84,1,6856187
NearestNeighborNK,200,LTGA,85,1,6656234
NearestNeighborNK,200,LTGA,86,1,6521004
NearestNeighborNK,200,LTGA,87,1,7318860
NearestNeighborNK,200,LTGA,88,1,6670199
NearestNeighborNK,200,LTGA,89,1,5713124
NearestNeighborNK,200,LTGA,90,1,6587818
NearestNeighborNK,200,LTGA,91,1,5518611
NearestNeighborNK,200,LTGA,92,1,6517732
NearestNeighborNK,200,LTGA,93,1,6430927
NearestNeighborNK,200,LTGA,94,1,7124473
NearestNeighborNK,200,LTGA,95,1,7384131
NearestNeighborNK,200,LTGA,96,1,6648316
NearestNeighborNK,200,LTGA,97,1,6411393
NearestNeighborNK,200,LTGA,98,1,7271295
NearestNeighborNK,200,LTGA,99,1,6496491
NearestNeighborNK,200,P3,0,1,1509681
NearestNeighborNK,200,P3,1,1,1309275
NearestNeighborNK,200,P3,2,1,1316253
NearestNeighborNK,200,P3,3,1,1115394
NearestNeighborNK,200,P3,4,1,1245318
NearestNeighborNK,200,P3,5,1,10211775
NearestNeighborNK,200,P3,6,1,3998646
NearestNeighborNK,200,P3,7,1,1041035
NearestNeighborNK,200,P3,8,1,1837921
NearestNeighborNK,200,P3,9,1,2054003
NearestNeighborNK,200,P3,10,1,1716825
NearestNeighborNK,200,P3,11,1,2243256
NearestNeighborNK,200,P3,12,1,2678232
NearestNeighborNK,200,P3,13,1,1065797
NearestNeighborNK,200,P3,14,1,3343063
NearestNeighborNK,200,P3,15,1,1074682
NearestNeighborNK,200,P3,16,1,1445966
NearestNeighborNK,200,P3,17,1,1531075
NearestNeighborNK,200,P3,18,1,1690350
NearestNeighborNK,200,P3,19,1,6535351
NearestNeighborNK,200,P3,20,1,1139021
NearestNeighborNK,200,P3,21,1,1351188
NearestNeighborNK,200,P3,22,1,1325017
NearestNeighborNK,200,P3,23,1,1226393
NearestNeighborNK,200,P3,24,1,1649751
NearestNeighborNK,200,P3,25,1,1655816
NearestNeighborNK,200,P3,26,1,1102498
NearestNeighborNK,200,P3,27,1,1381015
NearestNeighborNK,200,P3,28,1,1663665
NearestNeighborNK,200,P3,29,1,1102916
NearestNeighborNK,200,P3,30,1,2355509
NearestNeighborNK,200,P3,31,1,1712298
NearestNeighborNK,200,P3,32,1,1517150
NearestNeighborNK,200,P3,33,1,1244731
NearestNeighborNK,200,P3,34,1,1267177
NearestNeighborNK,200,P3,35,1,1599398
NearestNeighborNK,200,P3,36,1,1413548
NearestNeighborNK,200,P3,37,1,2706150
NearestNeighborNK,200,P3,38,1,988829
NearestNeighborNK,200,P3,39,1,1100040
NearestNeighborNK,200,P3,40,1,1515832
NearestNeighborNK,200,P3,41,1,3132499
NearestNeighborNK,200,P3,42,1,983230
NearestNeighborNK,200,P3,43,1,1205760
NearestNeighborNK,200,P3,44,1,1207120
NearestNeighborNK,200,P3,45,1,4763300
NearestNeighborNK,200,P3,46,1,1912821
NearestNeighborNK,200,P3,47,1,1127229
NearestNeighborNK,200,P3,48,1,12371570
NearestNeighborNK,200,P3,49,1,2337297
NearestNeighborNK,200,P3,50,1,1930514
NearestNeighborNK,200,P3,51,1,931037
NearestNeighborNK,200,P3,52,1,1480534
NearestNeighborNK,200,P3,53,1,1111514
NearestNeighborNK,200,P3,54,1,1447864
NearestNeighborNK,200,P3,55,1,1238014
NearestNeighborNK,200,P3,56,1,1264528
NearestNeighborNK,200,P3,57,1,3622162
NearestNeighborNK,200,P3,58,1,1412500
NearestNeighborNK,200,P3,59,1,1759179
NearestNeighborNK,200,P3,60,1,1364588
NearestNeighborNK,200,P3,61,1,6507838
NearestNeighborNK,200,P3,62,1,1754179
NearestNeighborNK,200,P3,63,1,3788984
NearestNeighborNK,200,P3,64,1,1312940
NearestNeighborNK,200,P3,65,1,3737628
NearestNeighborNK,200,P3,66,1,1439646
NearestNeighborNK,200,P3,67,1,1235754
NearestNeighborNK,200,P3,68,1,1709596
NearestNeighborNK,200,P3,69,1,1114844
NearestNeighborNK,200,P3,70,1,1387499
NearestNeighborNK,200,P3,71,1,1086261
NearestNeighborNK,200,P3,72,1,1251573
NearestNeighborNK,200,P3,73,1,1272179
NearestNeighborNK,200,P3,74,1,912898
NearestNeighborNK,200,P3,75,1,4100083
NearestNeighborNK,200,P3,76,1,1788505
NearestNeighborNK,200,P3,77,1,1316016
NearestNeighborNK,200,P3,78,1,1359255
NearestNeighborNK,200,P3,79,1,1563412
NearestNeighborNK,200,P3,80,1,1602071
NearestNeighborNK,200,P3,81,1,1099152
NearestNeighborNK,200,P3,82,1,3778408
NearestNeighborNK,200,P3,83,1,3281302
NearestNeighborNK,200,P3,84,1,2839302
NearestNeighborNK,200,P3,85,1,1355309
NearestNeighborNK,200,P3,86,1,2129702
NearestNeighborNK,200,P3,87,1,1724036
NearestNeighborNK,200,P3,88,1,1281815
NearestNeighborNK,200,P3,89,1,1283625
NearestNeighborNK,200,P3,90,1,1746726
NearestNeighborNK,200,P3,91,1,1266833
NearestNeighborNK,200,P3,92,1,1422919
NearestNeighborNK,200,P3,93,1,1577498
NearestNeighborNK,200,P3,94,1,1739957
NearestNeighborNK,200,P3,95,1,1353967
NearestNeighborNK,200,P3,96,1,1531939
NearestNeighborNK,200,P3,97,1,1619156
NearestNeighborNK,200,P3,98,1,6387002
NearestNeighborNK,200,P3,99,1,1649179
NearestNeighborNK,250,Hill Climber,0,0.921829,9838100
NearestNeighborNK,250,Hill Climber,1,0.920639,39650151
NearestNeighborNK,250,Hill Climber,2,0.927216,96108840
NearestNeighborNK,250,Hill Climber,3,0.926941,40661277
NearestNeighborNK,250,Hill Climber,4,0.92598,95602219
NearestNeighborNK,250,Hill Climber,5,0.916885,58855221
NearestNeighborNK,250,Hill Climber,6,0.929245,29156436
NearestNeighborNK,250,Hill Climber,7,0.915527,60895837
NearestNeighborNK,250,Hill Climber,8,0.920609,27869181
NearestNeighborNK,250,Hill Climber,9,0.91539,644918
NearestNeighborNK,250,Hill Climber,10,0.92569,96255557
NearestNeighborNK,250,Hill Climber,11,0.916275,46992997
NearestNeighborNK,250,Hill Climber,12,0.920074,64960485
NearestNeighborNK,250,Hill Climber,13,0.920319,6709287
NearestNeighborNK,250,Hill Climber,14,0.914597,22507308
NearestNeighborNK,250,Hill Climber,15,0.925781,46220398
NearestNeighborNK,250,Hill Climber,16,0.924301,85293837
NearestNeighborNK,250,Hill Climber,17,0.917969,21136407
NearestNeighborNK,250,Hill Climber,18,0.922821,2804864
NearestNeighborNK,250,Hill Climber,19,0.908844,5472824
NearestNeighborNK,250,Hill Climber,20,0.931366,75458127
NearestNeighborNK,250,Hill Climber,21,0.907471,36829850
NearestNeighborNK,250,Hill Climber,22,0.915649,70606062
NearestNeighborNK,250,Hill Climber,23,0.927872,32213571
NearestNeighborNK,250,Hill Climber,24,0.926559,58626471
NearestNeighborNK,250,Hill Climber,25,0.915344,77544405
NearestNeighborNK,250,Hill Climber,26,0.927628,36097584
NearestNeighborNK,250,Hill Climber,27,0.920013,43136554
NearestNeighborNK,250,Hill Climber,28,0.91922,99566344
NearestNeighborNK,250,Hill Climber,29,0.91777,84044881
NearestNeighborNK,250,Hill Climber,30,0.918228,62409256
NearestNeighborNK,250,Hill Climber,31,0.92305,98382645
NearestNeighborNK,250,Hill Climber,32,0.932297,70269414
NearestNeighborNK,250,Hill Climber,33,0.920166,17626642
NearestNeighborNK,250,Hill Climber,34,0.928574,44071506
NearestNeighborNK,250,Hill Climber,35,0.916458,22391973
NearestNeighborNK,250,Hill Climber,36,0.918182,57488653
NearestNeighborNK,250,Hill Climber,37,0.926849,91226832
NearestNeighborNK,250,Hill Climber,38,0.928726,86834764
NearestNeighborNK,250,Hill Climber,39,0.921982,1607854
NearestNeighborNK,250,Hill Climber,40,0.920624,98595262
NearestNeighborNK,250,Hill Climber,41,0.919464,24489547
NearestNeighborNK,250,Hill Climber,42,0.920166,47393603
NearestNeighborNK,250,Hill Climber,43,0.923706,42456817
NearestNeighborNK,250,Hill Climber,44,0.923599,51891566
NearestNeighborNK,250,Hill Climber,45,0.926804,36889447
NearestNeighborNK,250,Hill Climber,46,0.909286,62260013
NearestNeighborNK,250,Hill Climber,47,0.917328,61278699
NearestNeighborNK,250,Hill Climber,48,0.933029,82207044
NearestNeighborNK,250,Hill Climber,49,0.927231,60313647
NearestNeighborNK,250,Hill Climber,50,0.919235,55295222
NearestNeighborNK,250,Hill Climber,51,0.915329,57382997
NearestNeighborNK,250,Hill Climber,52,0.920517,90951340
NearestNeighborNK,250,Hill Climber,53,0.912216,69826191
NearestNeighborNK,250,Hill Climber,54,0.91069,23207246
NearestNeighborNK,250,Hill Climber,55,0.907089,33567777
NearestNeighborNK,250,Hill Climber,56,0.924805,90441095
NearestNeighborNK,250,Hill Climber,57,0.930786,28504138
NearestNeighborNK,250,Hill Climber,58,0.914719,7633461
NearestNeighborNK,250,Hill Climber,59,0.929321,99612634
NearestNeighborNK,250,Hill Climber,60,0.917389,53641257
NearestNeighborNK,250,Hill Climber,61,0.929993,20116494
NearestNeighborNK,250,Hill Climber,62,0.924713,65780906
NearestNeighborNK,250,Hill Climber,63,0.935745,45301557
NearestNeighborNK,250,Hill Climber,64,0.923874,4794810
NearestNeighborNK,250,Hill Climber,65,0.930206,81953133
NearestNeighborNK,250,Hill Climber,66,0.918152,40236831
NearestNeighborNK,250,Hill Climber,67,0.917999,13865281
NearestNeighborNK,250,Hill Climber,68,0.924316,42631457
NearestNeighborNK,250,Hill Climber,69,0.934372,16014005
NearestNeighborNK,250,Hill Climber,70,0.91684,28330534
NearestNeighborNK,250,Hill Climber,71,0.918198,38532307
NearestNeighborNK,250,Hill Climber,72,0.929337,63659623
NearestNeighborNK,250,Hill Climber,73,0.907745,9660956
NearestNeighborNK,250,Hill Climber,74,0.915833,8035621
NearestNeighborNK,250,Hill Climber,75,0.920609,32126097
NearestNeighborNK,250,Hill Climber,76,0.925827,77197919
NearestNeighborNK,250,Hill Climber,77,0.92334,64442022
NearestNeighborNK,250,Hill Climber,78,0.917984,49365138
NearestNeighborNK,250,Hill Climber,79,0.921341,11598573
NearestNeighborNK,250,Hill Climber,80,0.92099,43107053
NearestNeighborNK,250,Hill Climber,81,0.925537,31202799
NearestNeighborNK,250,Hill Climber,82,0.927643,28065327
NearestNeighborNK,250,Hill Climber,83,0.914474,58061731
NearestNeighborNK,250,Hill Climber,84,0.922699,9946265
NearestNeighborNK,250,Hill Climber,85,0.931931,12311479
NearestNeighborNK,250,Hill Climber,86,0.92984,91006382
NearestNeighborNK,250,Hill Climber,87,0.921295,3765617
NearestNeighborNK,250,Hill Climber,88,0.92218,83734340
NearestNeighborNK,250,Hill Climber,89,0.927246,2132999
NearestNeighborNK,250,Hill Climber,90,0.915588,30908686
NearestNeighborNK,250,Hill Climber,91,0.915726,16067322
NearestNeighborNK,250,Hill Climber,92,0.921677,18729987
NearestNeighborNK,250,Hill Climber,93,0.929977,22635265
NearestNeighborNK,250,Hill Climber,94,0.934799,95571178
NearestNeighborNK,250,Hill Climber,95,0.925308,11453700
NearestNeighborNK,250,Hill Climber,96,0.923996,62880837
NearestNeighborNK,250,Hill Climber,97,0.921234,88964395
NearestNeighborNK,250,Hill Climber,98,0.921158,62267849
NearestNeighborNK,250,Hill Climber,99,0.929337,80112490
NearestNeighborNK,250,1+(Lambda Lambda),0,0.932205,89683303
NearestNeighborNK,250,1+(Lambda Lambda),1,0.935837,76340992
NearestNeighborNK,250,1+(Lambda Lambda),2,0.934509,85232253
NearestNeighborNK,250,1+(Lambda Lambda),3,0.936722,73890815
NearestNeighborNK,250,1+(Lambda Lambda),4,0.923141,37137659
NearestNeighborNK,250,1+(Lambda Lambda),5,0.926071,69671556
NearestNeighborNK,250,1+(Lambda Lambda),6,0.929886,63560932
NearestNeighborNK,250,1+(Lambda Lambda),7,0.930176,89910299
NearestNeighborNK,250,1+(Lambda Lambda),8,0.927246,66953385
NearestNeighborNK,250,1+(Lambda Lambda),9,0.916046,4704623
NearestNeighborNK,250,1+(Lambda Lambda),10,0.92894,23561664
NearestNeighborNK,250,1+(Lambda Lambda),11,0.93515,59199504
NearestNeighborNK,250,1+(Lambda Lambda),12,0.942764,89534130
NearestNeighborNK,250,1+(Lambda Lambda),13,0.933487,81567778
NearestNeighborNK,250,1+(Lambda Lambda),14,0.930878,3792839
NearestNeighborNK,250,1+(Lambda Lambda),15,0.922379,10508870
NearestNeighborNK,250,1+(Lambda Lambda),16,0.935623,85809919
NearestNeighborNK,250,1+(Lambda Lambda),17,0.939011,47779080
NearestNeighborNK,250,1+(Lambda Lambda),18,0.929733,42823488
NearestNeighborNK,250,1+(Lambda Lambda),19,0.917236,33409837
NearestNeighborNK,250,1+(Lambda Lambda),20,0.932999,76297386
NearestNeighborNK,250,1+(Lambda Lambda),21,0.916092,90692034
NearestNeighborNK,250,1+(Lambda Lambda),22,0.925858,2659057
NearestNeighborNK,250,1+(Lambda Lambda),23,0.916092,42518907
NearestNeighborNK,250,1+(Lambda Lambda),24,0.922516,4303966
NearestNeighborNK,250,1+(Lambda Lambda),25,0.926941,71115643
NearestNeighborNK,250,1+(Lambda Lambda),26,0.91922,11913539
NearestNeighborNK,250,1+(Lambda Lambda),27,0.921936,78415215
NearestNeighborNK,250,1+(Lambda Lambda),28,0.932495,54217222
NearestNeighborNK,250,1+(Lambda Lambda),29,0.923859,77910008
NearestNeighborNK,250,1+(Lambda Lambda),30,0.926788,55378047
NearestNeighborNK,250,1+(Lambda Lambda),31,0.938263,60239995
NearestNeighborNK,250,1+(Lambda Lambda),32,0.939301,5689526
NearestNeighborNK,250,1+(Lambda Lambda),33,0.930084,74449116
NearestNeighborNK,250,1+(Lambda Lambda),34,0.939377,80622493
NearestNeighborNK,250,1+(Lambda Lambda),35,0.922501,65408958
NearestNeighborNK,250,1+(Lambda Lambda),36,0.941162,18365147
NearestNeighborNK,250,1+(Lambda Lambda),37,0.933868,86119666
NearestNeighborNK,250,1+(Lambda Lambda),38,0.932129,9977787
NearestNeighborNK,250,1+(Lambda Lambda),39,0.927216,11398373
NearestNeighborNK,250,1+(Lambda Lambda),40,0.927017,47042563
NearestNeighborNK,250,1+(Lambda Lambda),41,0.929596,38185057
NearestNeighborNK,250,1+(Lambda Lambda),42,0.920151,20461918
NearestNeighborNK,250,1+(Lambda Lambda),43,0.928558,21829800
NearestNeighborNK,250,1+(Lambda Lambda),44,0.926865,94605239
NearestNeighborNK,250,1+(Lambda Lambda),45,0.927109,19540768
NearestNeighborNK,250,1+(Lambda Lambda),46,0.91684,59992013
NearestNeighborNK,250,1+(Lambda Lambda),47,0.932068,73958938
NearestNeighborNK,250,1+(Lambda Lambda),48,0.930908,92431735
NearestNeighborNK,250,1+(Lambda Lambda),49,0.937897,86445505
NearestNeighborNK,250,1+(Lambda Lambda),50,0.936722,17803616
NearestNeighborNK,250,1+(Lambda Lambda),51,0.928619,33062194
NearestNeighborNK,250,1+(Lambda Lambda),52,0.929489,71041843
NearestNeighborNK,250,1+(Lambda Lambda),53,0.920593,53593613
NearestNeighborNK,250,1+(Lambda Lambda),54,0.921585,68063899
NearestNeighborNK,250,1+(Lambda Lambda),55,0.914886,80339354
NearestNeighborNK,250,1+(Lambda Lambda),56,0.922668,64284882
NearestNeighborNK,250,1+(Lambda Lambda),57,0.931931,15054616
NearestNeighborNK,250,1+(Lambda Lambda),58,0.921814,27079005
NearestNeighborNK,250,1+(Lambda Lambda),59,0.932571,10589482
NearestNeighborNK,250,1+(Lambda Lambda),60,0.929352,25800479
NearestNeighborNK,250,1+(Lambda Lambda),61,0.932877,17451313
NearestNeighborNK,250,1+(Lambda Lambda),62,0.919235,19320610
NearestNeighborNK,250,1+(Lambda Lambda),63,0.933151,5325509
NearestNeighborNK,250,1+(Lambda Lambda),64,0.925827,88762938
NearestNeighborNK,250,1+(Lambda Lambda),65,0.934021,95168551
NearestNeighborNK,250,1+(Lambda Lambda),66,0.942627,95895672
NearestNeighborNK,250,1+(Lambda Lambda),67,0.928848,62027781
NearestNeighborNK,250,1+(Lambda Lambda),68,0.937073,31458617
NearestNeighborNK,250,1+(Lambda Lambda),69,0.924622,45951796
NearestNeighborNK,250,1+(Lambda Lambda),70,0.928024,23556105
NearestNeighborNK,250,1+(Lambda Lambda),71,0.924484,55449541
NearestNeighborNK,250,1+(Lambda Lambda),72,0.927536,12191648
NearestNeighborNK,250,1+(Lambda Lambda),73,0.92189,86085288
NearestNeighborNK,250,1+(Lambda Lambda),74,0.92572,91185651
NearestNeighborNK,250,1+(Lambda Lambda),75,0.929703,38507654
NearestNeighborNK,250,1+(Lambda Lambda),76,0.933273,16028448
NearestNeighborNK,250,1+(Lambda Lambda),77,0.934494,418305
NearestNeighborNK,250,1+(Lambda Lambda),78,0.935516,44061352
NearestNeighborNK,250,1+(Lambda Lambda),79,0.940155,30099552
NearestNeighborNK,250,1+(Lambda Lambda),80,0.929031,49789646
NearestNeighborNK,250,1+(Lambda Lambda),81,0.933624,53422757
NearestNeighborNK,250,1+(Lambda Lambda),82,0.946167,21727043
NearestNeighborNK,250,1+(Lambda Lambda),83,0.928726,28692273
NearestNeighborNK,250,1+(Lambda Lambda),84,0.931824,9296491
NearestNeighborNK,250,1+(Lambda Lambda),85,0.938965,16753526
NearestNeighborNK,250,1+(Lambda Lambda),86,0.927155,23369635
NearestNeighborNK,250,1+(Lambda Lambda),87,0.933395,9474427
NearestNeighborNK,250,1+(Lambda Lambda),88,0.931534,181193
NearestNeighborNK,250,1+(Lambda Lambda),89,0.924057,77020154
NearestNeighborNK,250,1+(Lambda Lambda),90,0.92601,54230750
NearestNeighborNK,250,1+(Lambda Lambda),91,0.936172,7717190
NearestNeighborNK,250,1+(Lambda Lambda),92,0.926651,93034551
NearestNeighborNK,250,1+(Lambda Lambda),93,0.922531,86391682
NearestNeighborNK,250,1+(Lambda Lambda),94,0.926697,73367318
NearestNeighborNK,250,1+(Lambda Lambda),95,0.933701,26450955
NearestNeighborNK,250,1+(Lambda Lambda),96,0.912766,99363161
NearestNeighborNK,250,1+(Lambda Lambda),97,0.944855,86566880
NearestNeighborNK,250,1+(Lambda Lambda),98,0.933441,39647686
